Customer ID,City,Customer Last Name,Market,Region,Segment,State,Country,Customer First Name,Postal Code
SW-10275,Iasi,williamson,(EMEA),EMEA,Consumer,Iasi,Romania,scott,
DG-3300,Ibadan,greer,(Africa),Africa,Corporate,Oyo,Nigeria,deirdre,
SP-10860,Ibadan,pak,(Africa),Africa,Corporate,Oyo,Nigeria,sung,
BT-1680,Idfu,thompson,(Africa),Africa,Consumer,Aswan,Egypt,brian,
TH-11550,Ikot Ekpene,hopkins,(Africa),Africa,Home Office,Akwa Ibom,Nigeria,tracy,
SV-10935,Ilesha,vittorini,(Africa),Africa,Consumer,Osun,Nigeria,susan,
LH-6900,Ilorin,hernandez,(Africa),Africa,Consumer,Kwara,Nigeria,lena,
EH-3765,Ilorin,hooks,(Africa),Africa,Corporate,Kwara,Nigeria,edward,
CA-2775,Istanbul,arntzen,(EMEA),EMEA,Consumer,Istanbul,Turkey,cynthia,
RB-9435,Istanbul,bierner,(EMEA),EMEA,Consumer,Istanbul,Turkey,richard,
TB-11175,Istanbul,boland,(EMEA),EMEA,Corporate,Istanbul,Turkey,thomas,
WB-11850,Istanbul,brown,(EMEA),EMEA,Consumer,Istanbul,Turkey,william,
EB-3870,Istanbul,burns,(EMEA),EMEA,Consumer,Istanbul,Turkey,emily,
KE-6420,Istanbul,edelman,(EMEA),EMEA,Corporate,Istanbul,Turkey,katrina,
MG-7890,Istanbul,granlund,(EMEA),EMEA,Home Office,Istanbul,Turkey,michael,
PK-9075,Istanbul,kriz,(EMEA),EMEA,Consumer,Istanbul,Turkey,pete,
GM-4455,Istanbul,mitchum,(EMEA),EMEA,Home Office,Istanbul,Turkey,gary,
EN-3780,Istanbul,nazzal,(EMEA),EMEA,Consumer,Istanbul,Turkey,edward,
HR-4770,Istanbul,redmond,(EMEA),EMEA,Home Office,Istanbul,Turkey,hallie,
SS-10875,Istanbul,shariari,(EMEA),EMEA,Consumer,Istanbul,Turkey,sung,
BV-1245,Istanbul,venier,(EMEA),EMEA,Corporate,Istanbul,Turkey,benjamin,
BB-1545,Izmir,bowman,(EMEA),EMEA,Corporate,Izmir,Turkey,brenda,
NC-8415,Izmir,cano,(EMEA),EMEA,Consumer,Izmir,Turkey,nathan,
CC-2475,Izmir,chapman,(EMEA),EMEA,Consumer,Izmir,Turkey,cindy,
TD-10995,Izmir,dahlen,(EMEA),EMEA,Consumer,Izmir,Turkey,tamara,
KD-6270,Izmir,daniels,(EMEA),EMEA,Consumer,Izmir,Turkey,karen,
AH-195,Izmir,haines,(EMEA),EMEA,Corporate,Izmir,Turkey,alan,
JL-5235,Jeddah,lee,(EMEA),EMEA,Consumer,Makkah,Saudi Arabia,janet,
AS-240,Jeddah,shonely,(EMEA),EMEA,Consumer,Makkah,Saudi Arabia,alan,
JL-5175,Jerusalem,lanier,(EMEA),EMEA,Home Office,Jerusalem,Israel,james,
KC-6675,Johannesburg,carter,(Africa),Africa,Corporate,Gauteng,South Africa,kimberly,
CM-2385,Johannesburg,martinez,(Africa),Africa,Consumer,Gauteng,South Africa,christopher,
MR-7545,Johannesburg,reese,(Africa),Africa,Home Office,Gauteng,South Africa,mathew,
RR-9315,Johannesburg,ritter,(Africa),Africa,Consumer,Gauteng,South Africa,ralph,
MY-7380,Johannesburg,yedwab,(Africa),Africa,Corporate,Gauteng,South Africa,maribeth,
GD-4590,Kaduna,dortch,(Africa),Africa,Corporate,Kaduna,Nigeria,giulietta,
CD-2280,Kampala,demoss,(Africa),Africa,Consumer,Kampala,Uganda,christina,
NS-8640,Kampala,staavos,(Africa),Africa,Corporate,Kampala,Uganda,noel,
BD-1560,Kano,dodson,(Africa),Africa,Home Office,Kano,Nigeria,brendan,
RF-9345,Kano,ferguson,(Africa),Africa,Corporate,Kano,Nigeria,randy,
DK-2985,Kano,koutras,(Africa),Africa,Consumer,Kano,Nigeria,darren,
JM-5865,Kano,murray,(Africa),Africa,Consumer,Kano,Nigeria,john,
NS-8505,Kano,schneider,(Africa),Africa,Consumer,Kano,Nigeria,neola,
GT-4710,Kano,tran,(Africa),Africa,Consumer,Kano,Nigeria,greg,
SC-10680,Katowice,carroll,(EMEA),EMEA,Home Office,Silesia,Poland,steve,
MF-7665,Kerman,fritzler,(EMEA),EMEA,Corporate,Kerman,Iran,maureen,
EA-4035,Kermanshah,ashbrook,(EMEA),EMEA,Corporate,Kermanshah,Iran,erin,
JK-6090,Khartoum,krohn,(Africa),Africa,Consumer,Khartoum,Sudan,juliana,
RA-9915,Khomeynishahr,applegate,(EMEA),EMEA,Consumer,Esfahan,Iran,russell,
KS-6300,Khorramabad,seio,(EMEA),EMEA,Corporate,Lorestan,Iran,karen,
GK-4620,Khouribga,kelly,(Africa),Africa,Corporate,Chaouia-Ouardigha,Morocco,grace,
EB-3930,Kindia,barreto,(Africa),Africa,Consumer,Kindia,Guinea,eric,
LH-7020,Kinshasa,hazard,(Africa),Africa,Consumer,Kinshasa,Democratic Republic of the Congo,lisa,
JB-6000,Kisangani,bell-,(Africa),Africa,Consumer,Orientale,Democratic Republic of the Congo,joy,
DB-3360,Kitwe,bolton,(Africa),Africa,Home Office,Copperbelt,Zambia,dennis,
LS-6975,Kitwe,shagiari,(Africa),Africa,Home Office,Copperbelt,Zambia,lindsay,
TC-11535,Lagos,collins,(Africa),Africa,Home Office,Lagos,Nigeria,tracy,
BG-1695,Lagos,gillingham,(Africa),Africa,Corporate,Lagos,Nigeria,brooke,
HG-4965,Lagos,goldwyn,(Africa),Africa,Corporate,Lagos,Nigeria,henry,
PB-9105,Lida,bühler,(EMEA),EMEA,Consumer,Hrodna,Belarus,peter,
BP-1290,Luanda,paige,(Africa),Africa,Consumer,Luanda,Angola,beth,
ZC-11910,Maiduguri,carroll,(Africa),Africa,Consumer,Borno,Nigeria,zuschuss,
RR-9525,Markham,reed,(Canada),Canada,Corporate,Ontario,Canada,rick,
CC-2610,Medina,catlett,(EMEA),EMEA,Corporate,Al Madinah,Saudi Arabia,corey,
AO-810,Minna,o'donnell,(Africa),Africa,Corporate,Niger,Nigeria,anthony,
SW-10245,Mogadishu,wooten,(Africa),Africa,Consumer,Banaadir,Somalia,scot,
RB-9465,Mombasa,bensley,(Africa),Africa,Home Office,Coast,Kenya,rick,
CA-2055,Mosul,armstrong,(EMEA),EMEA,Home Office,Ninawa,Iraq,cathy,
KB-6585,Mosul,black,(EMEA),EMEA,Corporate,Ninawa,Iraq,ken,
MC-7605,Nairobi,connell,(Africa),Africa,Corporate,Nairobi,Kenya,matt,
NC-8625,Nzerekore,childs,(Africa),Africa,Corporate,Nzérékoré,Guinea,noah,
BG-1035,Panevezys,gonzalez,(EMEA),EMEA,Consumer,Panevezys,Lithuania,barry,
CC-2430,Quchan,clark,(EMEA),EMEA,Home Office,Razavi Khorasan,Iran,chuck,
MG-7650,Roodepoort,grinstein,(Africa),Africa,Home Office,Gauteng,South Africa,matthew,
NM-8520,Termez,murray,(EMEA),EMEA,Consumer,Surxondaryo,Uzbekistan,neoma,
